player_id,given_name,family_name,count_tournaments,list_tournaments,team_name,team_code,team_count
P-07762,Julio,Cruz,1,2006,Argentina,ARG,1
P-01798,Luis,Cruz,1,1954,Uruguay,URY,1
P-05674,Luis,Cruz,1,1982,Honduras,HND,1
P-06946,Osvaldo,Cruz,1,1958,Argentina,ARG,1
P-03319,Luis,Cruzado,1,1970,Peru,PER,1
P-05189,Károly,Csapó,2,"1978, 1982",Hungary,HUN,1
P-05189,Károly,Csapó,2,"1978, 1982",Hungary,HUN,1
P-03409,László,Cseh,1,1938,Hungary,HUN,1
P-09130,Ferenc,Csongrádi,1,1982,Hungary,HUN,1
P-07862,Lajos,Csordás,1,1954,Hungary,HUN,1
P-09445,József,Csuhay,2,"1982, 1986",Hungary,HUN,1
P-09445,József,Csuhay,2,"1982, 1986",Hungary,HUN,1
P-09096,Josef,Čtyřoký,1,1934,Czechoslovakia,CSK,1
P-05736,José Fernando,Cuadrado,1,2018,Colombia,COL,1
P-06555,Juan,Cuadrado,2,"2014, 2018",Colombia,COL,1
P-06555,Juan,Cuadrado,2,"2014, 2018",Colombia,COL,1
P-01950,José Miguel,Cubero,1,2014,Costa Rica,CRI,1
P-08991,Luis,Cubilla,3,"1962, 1970, 1974",Uruguay,URY,1
P-08991,Luis,Cubilla,3,"1962, 1970, 1974",Uruguay,URY,1
P-08991,Luis,Cubilla,3,"1962, 1970, 1974",Uruguay,URY,1
P-00008,Pedro,Cubilla,1,1962,Uruguay,URY,1
P-01728,Teófilo,Cubillas,3,"1970, 1978, 1982",Peru,PER,1
P-01728,Teófilo,Cubillas,3,"1970, 1978, 1982",Peru,PER,1
P-01728,Teófilo,Cubillas,3,"1970, 1978, 1982",Peru,PER,1
P-04026,Samuel,Cuburu,1,1950,Mexico,MEX,1
P-07720,Antonello,Cuccureddu,1,1978,Italy,ITA,1
P-00876,José Luis,Cuciuffo,1,1986,Argentina,ARG,1
P-03320,Alexandru,Cuedan,1,1934,Romania,ROU,1
P-02533,Leonardo,Cuéllar,1,1978,Mexico,MEX,1
P-03912,César,Cueto,2,"1978, 1982",Peru,PER,1
P-03912,César,Cueto,2,"1978, 1982",Peru,PER,1
P-09077,Christian,Cueva,1,2018,Peru,PER,1
P-01946,Nelson,Cuevas,2,"2002, 2006",Paraguay,PRY,1
P-01946,Nelson,Cuevas,2,"2002, 2006",Paraguay,PRY,1
P-04969,Leandro,Cufré,1,2006,Argentina,ARG,1
P-01635,Antoine,Cuissard,1,1954,France,FRA,1
P-05404,Jason,Culina,2,"2006, 2010",Australia,AUS,1
P-05404,Jason,Culina,2,"2006, 2010",Australia,AUS,1
P-06819,Bernhard,Cullmann,2,"1974, 1978",West Germany,DEU,1
P-06819,Bernhard,Cullmann,2,"1974, 1978",West Germany,DEU,1
P-03474,Harold,Cummings,1,2018,Panama,PAN,1
P-04212,Jason,Cummings,1,2022,Australia,AUS,1
P-00383,Kenny,Cunningham,1,2002,Republic of Ireland,IRL,1
P-07961,Willie,Cunningham,1,1954,Scotland,SCO,1
P-05949,Willie,Cunningham,1,1958,Northern Ireland,NIR,1
P-05428,Colin,Curran,1,1974,Australia,AUS,1
P-04865,Wilbur,Cush,1,1958,Northern Ireland,NIR,1
P-09298,Theo,Custers,1,1982,Belgium,BEL,1
P-04024,Iosif,Czako,1,1930,Romania,ROU,1
P-06160,Ed,Czerkiewicz,1,1934,United States,USA,1
P-01648,Alexandre,Czerniatynski,2,"1982, 1994",Belgium,BEL,1
P-01648,Alexandre,Czerniatynski,2,"1982, 1994",Belgium,BEL,1
P-08206,Zoltán,Czibor,1,1954,Hungary,HUN,1
P-09481,Jair,da Costa,1,1962,Brazil,BRA,1
P-07812,Manuel,da Costa,1,2018,Morocco,MAR,1
P-05806,Ademir,da Guia,1,1974,Brazil,BRA,1
P-02201,Domingos,da Guia,1,1938,Brazil,BRA,1
P-08870,Jorge,da Silva,1,1986,Uruguay,URY,1
P-04932,Paulo,da Silva,2,"2006, 2010",Paraguay,PRY,1
P-04932,Paulo,da Silva,2,"2006, 2010",Paraguay,PRY,1
P-05693,Mladen,Dabanovič,1,2002,Slovenia,SVN,1
P-01955,Ali,Daei,2,"1998, 2006",Iran,IRN,1
P-01955,Ali,Daei,2,"1998, 2006",Iran,IRN,1
P-05550,Jos,Daerden,1,1982,Belgium,BEL,1
P-04764,Omar,Daf,1,2002,Senegal,SEN,1
P-04309,Hadi,Dahane,1,1970,Morocco,MAR,1
P-09043,Mustapha,Dahleb,1,1982,Algeria,DZA,1
P-07744,Martin,Dahlin,1,1994,Sweden,SWE,1
P-06312,Aymen,Dahmen,1,2022,Tunisia,TUN,1
P-04913,Christian,Dailly,1,1998,Scotland,SCO,1
P-09735,Predrag,Đajić,1,1950,Yugoslavia,YUG,1
P-08968,László,Dajka,1,1986,Hungary,HUN,1
P-01773,Pierre,Dalem,1,1938,Belgium,BEL,1
P-03767,Christian,Dalger,1,1978,France,FRA,1
P-06108,Kenny,Dalglish,3,"1974, 1978, 1982",Scotland,SCO,1
P-06108,Kenny,Dalglish,3,"1974, 1978, 1982",Scotland,SCO,1
P-06108,Kenny,Dalglish,3,"1974, 1978, 1982",Scotland,SCO,1
P-04176,Diogo,Dalot,1,2022,Portugal,PRT,1
P-01471,Henrik,Dalsgaard,1,2018,Denmark,DNK,1
P-05682,Vítor,Damas,1,1986,Portugal,PRT,1
P-02550,Mikkel,Damsgaard,1,2022,Denmark,DNK,1
P-01660,Iraj,Danaeifard,1,1978,Iran,IRN,1
P-04843,not applicable,Dani,1,1978,Spain,ESP,1
P-05654,not applicable,Danilo,1,1950,Brazil,BRA,1
P-03954,not applicable,Danilo,2,"2018, 2022",Brazil,BRA,1
P-03954,not applicable,Danilo,2,"2018, 2022",Brazil,BRA,1
P-08821,Vasiliy,Danilov,1,1966,Soviet Union,SUN,1
P-01068,Ibrahim,Danlad,1,2022,Ghana,GHA,1
P-07851,not applicable,Danny,1,2010,Portugal,PRT,1
P-05468,not applicable,Dante,1,2014,Brazil,BRA,1
P-01772,Rachid,Daoudi,1,1994,Morocco,MAR,1
P-08176,Vitaly,Daraselia,1,1982,Soviet Union,SUN,1
P-03870,Achraf,Dari,1,2022,Morocco,MAR,1
P-06391,not applicable,Dario,1,1970,Brazil,BRA,1
P-07087,Matteo,Darmian,1,2014,Italy,ITA,1
P-03884,Julien,Darui,1,1938,France,FRA,1
P-06390,Rinat,Dasayev,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-06390,Rinat,Dasayev,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-06390,Rinat,Dasayev,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-05918,Ferdinand,Daučík,2,"1934, 1938",Czechoslovakia,CSK,1
P-05918,Ferdinand,Daučík,2,"1934, 1938",Czechoslovakia,CSK,1
P-05669,Fatau,Dauda,1,2014,Ghana,GHA,1
P-06265,Ümit,Davala,1,2002,Turkey,TUR,1
P-04808,Daniel,Davari,1,2014,Iran,IRN,1
P-05626,Jonathan,David,1,2022,Canada,CAN,1
P-09692,Mario,David,1,1962,Italy,ITA,1
P-04700,Mircea,David,1,1938,Romania,ROU,1
P-03739,Ivan,Davidov,2,"1966, 1970",Bulgaria,BGR,1
P-03739,Ivan,Davidov,2,"1966, 1970",Bulgaria,BGR,1
P-00872,Edgar,Davids,1,1998,Netherlands,NLD,1
P-07016,Lance,Davids,1,2010,South Africa,ZAF,1
P-03507,Jason,Davidson,1,2014,Australia,AUS,1
P-01536,Jimmy,Davidson,1,1954,Scotland,SCO,1
P-06220,Adam,Davies,1,2022,Wales,WAL,1
P-08234,Alphonso,Davies,1,2022,Canada,CAN,1
P-07863,Ben,Davies,1,2022,Wales,WAL,1
P-09459,Duilio,Davino,1,1998,Mexico,MEX,1
P-05857,Brad,Davis,1,2014,United States,USA,1
P-09184,Erick,Davis,1,2018,Panama,PAN,1
P-06051,Miguel,Davis,1,1990,Costa Rica,CRI,1
P-09957,Mirto,Davoine,1,1954,Uruguay,URY,1
P-05289,Chris,Dawes,1,1998,Jamaica,JAM,1
P-05199,Michael,Dawson,1,2010,England,ENG,1
P-02682,Vyacheslav,Dayev,1,2002,Russia,RUS,1
P-08995,Luigi,De Agostini,1,1990,Italy,ITA,1
P-03780,Giorgian,de Arrascaeta,1,2022,Uruguay,URY,1
P-09999,Giorgian,De Arrascaeta,1,2018,Uruguay,URY,1
P-04717,Antony,de Ávila,2,"1994, 1998",Colombia,COL,1
P-04717,Antony,de Ávila,2,"1994, 1998",Colombia,COL,1
P-02210,Jean,De Bie,1,1930,Belgium,BEL,1
P-07727,Glen,De Boeck,2,"1998, 2002",Belgium,BEL,1
P-07727,Glen,De Boeck,2,"1998, 2002",Belgium,BEL,1
P-07291,Frank,de Boer,2,"1994, 1998",Netherlands,NLD,1
P-07291,Frank,de Boer,2,"1994, 1998",Netherlands,NLD,1
P-01381,Piet,de Boer,1,1938,Netherlands,NLD,1
P-00207,Ronald,de Boer,2,"1994, 1998",Netherlands,NLD,1
P-00207,Ronald,de Boer,2,"1994, 1998",Netherlands,NLD,1
P-02461,Héctor,De Bourgoing,1,1966,France,FRA,1
P-04882,Waldemar,de Brito,1,1934,Brazil,BRA,1
P-07874,Kevin,De Bruyne,3,"2014, 2018, 2022",Belgium,BEL,1
P-07874,Kevin,De Bruyne,3,"2014, 2018, 2022",Belgium,BEL,1
P-07874,Kevin,De Bruyne,3,"2014, 2018, 2022",Belgium,BEL,1
P-01767,Tim,de Cler,1,2006,Netherlands,NLD,1
P-03107,Jean,De Clercq,1,1930,Belgium,BEL,1
P-05925,Henri,De Deken,1,1930,Belgium,BEL,1
P-03710,Juan,de Dios Ramírez Perales,1,1994,Mexico,MEX,1
P-02656,David,de Gea,2,"2014, 2018",Spain,ESP,1
P-02656,David,de Gea,2,"2014, 2018",Spain,ESP,1
P-03946,Ed,de Goey,2,"1994, 1998",Netherlands,NLD,1
P-03946,Ed,de Goey,2,"1994, 1998",Netherlands,NLD,1
P-06637,Jonathan,de Guzmán,1,2014,Netherlands,NLD,1
P-04287,Bertus,de Harder,1,1938,Netherlands,NLD,1
P-03134,José,de Jesús Corona,3,"2006, 2014, 2018",Mexico,MEX,1
P-03134,José,de Jesús Corona,3,"2006, 2014, 2018",Mexico,MEX,1
P-03134,José,de Jesús Corona,3,"2006, 2014, 2018",Mexico,MEX,1
P-00959,Frenkie,de Jong,1,2022,Netherlands,NLD,1
P-00674,Luuk,de Jong,1,2022,Netherlands,NLD,1
P-08835,Nigel,de Jong,2,"2010, 2014",Netherlands,NLD,1
P-08835,Nigel,de Jong,2,"2010, 2014",Netherlands,NLD,1
P-00509,Theo,de Jong,1,1974,Netherlands,NLD,1
P-02927,Charles,De Ketelaere,1,2022,Belgium,BEL,1
P-05200,Antonio,de la Cruz,1,1978,Spain,ESP,1
P-08999,Nicolás,de la Cruz,1,2022,Uruguay,URY,1
P-03632,Ulises,de la Cruz,2,"2002, 2006",Ecuador,ECU,1
P-03632,Ulises,de la Cruz,2,"2002, 2006",Ecuador,ECU,1
P-00059,Antonio,de la Torre,1,1978,Mexico,MEX,1
P-09489,Luca,de la Torre,1,2022,United States,USA,1
P-03544,Orlando,de la Torre,1,1970,Peru,PER,1
P-07166,Mario,de las Casas,1,1930,Peru,PER,1
P-09546,Hugo,de León,1,1990,Uruguay,URY,1
P-01069,Matthijs,de Ligt,1,2022,Netherlands,NLD,1
P-04982,Carlos,de los Cobos,1,1986,Mexico,MEX,1
P-08856,Gonzalo,de los Santos,1,2002,Uruguay,URY,1
P-08153,Pasquale,De Luca,1,1986,Canada,CAN,1
P-04465,Gabriel,De Michele,1,1966,France,FRA,1
P-07985,Fernando,De Napoli,2,"1986, 1990",Italy,ITA,1
P-07985,Fernando,De Napoli,2,"1986, 1990",Italy,ITA,1
P-00787,Rodrigo,De Paul,1,2022,Argentina,ARG,1
P-09538,Javier,de Pedro,1,2002,Spain,ESP,1
P-05174,Marten,de Roon,1,2022,Netherlands,NLD,1
P-00192,Daniele,De Rossi,3,"2006, 2010, 2014",Italy,ITA,1
P-00192,Daniele,De Rossi,3,"2006, 2010, 2014",Italy,ITA,1
P-00192,Daniele,De Rossi,3,"2006, 2010, 2014",Italy,ITA,1
P-00275,Morgan,De Sanctis,1,2010,Italy,ITA,1
P-03046,Jean-François,De Sart,1,1990,Belgium,BEL,1
P-00703,Maurits,De Schrijver,1,1982,Belgium,BEL,1
P-02981,Mattia,De Sciglio,1,2014,Italy,ITA,1
P-01177,Gustavo,de Simone,1,1974,Uruguay,URY,1
P-04369,Giancarlo,De Sisti,1,1970,Italy,ITA,1
P-02277,Geert,De Vlieger,1,2002,Belgium,BEL,1
P-01168,Stefan,de Vrij,2,"2014, 2022",Netherlands,NLD,1
P-01168,Stefan,de Vrij,2,"2014, 2022",Netherlands,NLD,1
P-06528,Filip,De Wilde,3,"1990, 1994, 1998",Belgium,BEL,1
P-06528,Filip,De Wilde,3,"1990, 1994, 1998",Belgium,BEL,1
P-06528,Filip,De Wilde,3,"1990, 1994, 1998",Belgium,BEL,1
P-09728,Arie,de Winter,1,1938,Netherlands,NLD,1
P-07934,Alfons,De Winter,1,1938,Belgium,BEL,1
P-00557,John,de Wolf,1,1994,Netherlands,NLD,1
P-00010,Michel,De Wolf,3,"1986, 1990, 1994",Belgium,BEL,1
P-00010,Michel,De Wolf,3,"1986, 1990, 1994",Belgium,BEL,1
P-00010,Michel,De Wolf,3,"1986, 1990, 1994",Belgium,BEL,1
P-01795,Demy,de Zeeuw,1,2010,Netherlands,NLD,1
P-02652,Zeno,Debast,1,2022,Belgium,BEL,1
P-06575,Mathieu,Debuchy,1,2014,France,FRA,1
P-03342,not applicable,Deco,2,"2006, 2010",Portugal,PRT,1
P-03342,not applicable,Deco,2,"2006, 2010",Portugal,PRT,1
P-02997,Zlatko,Dedić,1,2010,Slovenia,SVN,1
P-02825,Chad,Deering,1,1998,United States,USA,1
P-04453,Éric,Deflandre,2,"1998, 2002",Belgium,BEL,1
P-04453,Éric,Deflandre,2,"1998, 2002",Belgium,BEL,1
P-02219,Jermain,Defoe,1,2010,England,ENG,1
P-08180,Robert,Défossé,1,1934,France,FRA,1
P-02601,Steven,Defour,1,2014,Belgium,BEL,1
P-07586,David,Degen,1,2006,Switzerland,CHE,1
P-09449,Philipp,Degen,1,2006,Switzerland,CHE,1
P-01565,Miloš,Degenek,2,"2018, 2022",Australia,AUS,1
P-01565,Miloš,Degenek,2,"2018, 2022",Australia,AUS,1
P-08489,Josef,Degeorgi,1,1982,Austria,AUT,1
P-05598,Marc,Degryse,2,"1990, 1994",Belgium,BEL,1
P-05598,Marc,Degryse,2,"1990, 1994",Belgium,BEL,1
P-09514,Vasile,Deheleanu,1,1934,Romania,ROU,1
P-06125,Ashkan,Dejagah,2,"2014, 2018",Iran,IRN,1
P-06125,Ashkan,Dejagah,2,"2014, 2018",Iran,IRN,1
P-09386,Alfredo,del Águila,1,1962,Mexico,MEX,1
P-07392,José,del Castillo,1,1970,Peru,PER,1
P-00453,Jesús,del Muro,3,"1958, 1962, 1966",Mexico,MEX,1
P-00453,Jesús,del Muro,3,"1958, 1962, 1966",Mexico,MEX,1
P-00453,Jesús,del Muro,3,"1958, 1962, 1966",Mexico,MEX,1
P-07640,Joaquín,del Olmo,1,1994,Mexico,MEX,1
P-06949,Alessandro,Del Piero,3,"1998, 2002, 2006",Italy,ITA,1
P-06949,Alessandro,Del Piero,3,"1998, 2002, 2006",Italy,ITA,1
P-06949,Alessandro,Del Piero,3,"1998, 2002, 2006",Italy,ITA,1
P-04911,Luis,del Sol,2,"1962, 1966",Spain,ESP,1
P-04911,Luis,del Sol,2,"1962, 1966",Spain,ESP,1
P-03770,Thomas,Delaney,2,"2018, 2022",Denmark,DNK,1
P-03770,Thomas,Delaney,2,"2018, 2022",Denmark,DNK,1
P-03372,Gérard,Delbeke,1,1930,Belgium,BEL,1
P-02963,Augustin,Deleanu,1,1970,Romania,ROU,1
P-03957,Edmond,Delfour,3,"1930, 1934, 1938",France,FRA,1
P-03957,Edmond,Delfour,3,"1930, 1934, 1938",France,FRA,1
P-03957,Edmond,Delfour,3,"1930, 1934, 1938",France,FRA,1
P-07739,Agustín,Delgado,2,"2002, 2006",Ecuador,ECU,1
P-07739,Agustín,Delgado,2,"2002, 2006",Ecuador,ECU,1
P-09162,Edder,Delgado,1,2014,Honduras,HND,1
P-05802,José Ramón,Delgado,2,"1958, 1962",Argentina,ARG,1
P-05802,José Ramón,Delgado,2,"1958, 1962",Argentina,ARG,1
P-04602,Marcelo,Delgado,1,1998,Argentina,ARG,1
P-01838,not applicable,Delgado,1,2006,Angola,AGO,1
P-07259,Rogelio,Delgado,1,1986,Paraguay,PRY,1
P-08552,José,Della Torre,1,1930,Argentina,ARG,1
P-08138,Pedro,Dellacha,1,1958,Argentina,ARG,1
P-04765,Célestin,Delmer,2,"1930, 1934",France,FRA,1
P-04765,Célestin,Delmer,2,"1930, 1934",France,FRA,1
P-03387,Fabian,Delph,1,2018,England,ENG,1
P-06048,Marco,Delvecchio,1,2002,Italy,ITA,1
P-02845,Attilio,Demaría,2,"1930, 1934",Argentina,ARG,2
P-02845,Attilio,Demaría,2,"1930, 1934",Italy,ITA,2
P-04385,Mousa,Dembélé,2,"2014, 2018",Belgium,BEL,1
P-04385,Mousa,Dembélé,2,"2014, 2018",Belgium,BEL,1
P-00658,Ousmane,Dembélé,2,"2018, 2022",France,FRA,1
P-00658,Ousmane,Dembélé,2,"2018, 2022",France,FRA,1
P-01633,Emerich,Dembrovschi,1,1970,Romania,ROU,1
P-02880,Guy,Demel,2,"2006, 2010",Ivory Coast,CIV,1
P-02880,Guy,Demel,2,"2006, 2010",Ivory Coast,CIV,1
P-01654,Jay,DeMerit,1,2010,United States,USA,1
P-08380,Martín,Demichelis,2,"2010, 2014",Argentina,ARG,1
P-08380,Martín,Demichelis,2,"2010, 2014",Argentina,ARG,1
P-02703,Stéphane,Demol,2,"1986, 1990",Belgium,BEL,1
P-02703,Stéphane,Demol,2,"1986, 1990",Belgium,BEL,1
P-08405,Clint,Dempsey,3,"2006, 2010, 2014",United States,USA,1
P-08405,Clint,Dempsey,3,"2006, 2010, 2014",United States,USA,1
P-08405,Clint,Dempsey,3,"2006, 2010, 2014",United States,USA,1
P-06159,Anatoliy,Demyanenko,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-06159,Anatoliy,Demyanenko,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-06159,Anatoliy,Demyanenko,3,"1982, 1986, 1990",Soviet Union,SUN,1
P-05348,Leander,Dendoncker,2,"2018, 2022",Belgium,BEL,1
P-05348,Leander,Dendoncker,2,"2018, 2022",Belgium,BEL,1
P-02535,Alberto,Denegri,1,1930,Peru,PER,1
P-01236,Georgi,Denev,1,1974,Bulgaria,BGR,1
P-07595,Thomas,Deng,1,2022,Australia,AUS,1
P-04417,not applicable,Denílson,1,1966,Brazil,BRA,1
P-03984,not applicable,Denílson,2,"1998, 2002",Brazil,BRA,1
P-03984,not applicable,Denílson,2,"1998, 2002",Brazil,BRA,1
P-07313,Modesto,Denis,1,1930,Paraguay,PRY,1
P-06311,Igor,Denisov,1,2014,Russia,RUS,1
P-05448,Memphis,Depay,2,"2014, 2022",Netherlands,NLD,1
P-05448,Memphis,Depay,2,"2014, 2022",Netherlands,NLD,1
P-00639,not applicable,Dequinha,1,1954,Brazil,BRA,1
P-09032,Eren,Derdiyok,1,2010,Switzerland,CHE,1
P-09179,René,Dereuddre,1,1954,France,FRA,1
P-02254,Dinko,Dermendzhiev,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-02254,Dinko,Dermendzhiev,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-02254,Dinko,Dermendzhiev,3,"1962, 1966, 1970",Bulgaria,BGR,1
P-00530,Marcel,Desailly,2,"1998, 2002",France,FRA,1
P-00530,Marcel,Desailly,2,"1998, 2002",France,FRA,1
P-05970,Didier,Deschamps,1,1998,France,FRA,1
P-04523,Jean-Claude,Désir,1,1974,Haiti,HTI,1
P-07704,Philippe,Desmet,1,1986,Belgium,BEL,1
P-07454,Sergiño,Dest,1,2022,United States,USA,1
P-06687,Adalbert,Deşu,1,1930,Romania,ROU,1
P-00139,Lajos,Détári,1,1986,Hungary,HUN,1
P-07282,Stjepan,Deverić,1,1982,Yugoslavia,YUG,1
P-01653,Alfredo,Devincenzi,1,1934,Argentina,ARG,1
P-07982,Cameron,Devlin,1,2022,Australia,AUS,1
P-09752,François,Devries,1,1934,Belgium,BEL,1
P-09244,Johan,Devrindt,1,1970,Belgium,BEL,1
P-00260,Nicolas,Dewalque,1,1970,Belgium,BEL,1
P-00045,Ivan,Deyanov,1,1966,Bulgaria,BGR,1
P-05198,Kazimierz,Deyna,2,"1974, 1978",Poland,POL,1
P-05198,Kazimierz,Deyna,2,"1974, 1978",Poland,POL,1
P-00752,Gustavo,Dezotti,1,1990,Argentina,ARG,1
P-04234,Said,Dghay,1,1994,Morocco,MAR,1
P-03221,Tarak,Dhiab,1,1978,Tunisia,TUN,1
P-02515,Vikash,Dhorasoo,1,2006,France,FRA,1
P-08308,Mokhtar,Dhouib,1,1978,Tunisia,TUN,1
P-01554,Luigi,Di Biagio,2,"1998, 2002",Italy,ITA,1
P-01554,Luigi,Di Biagio,2,"1998, 2002",Italy,ITA,1
P-03333,Antonio,Di Gennaro,1,1986,Italy,ITA,1
P-08350,Angelo,Di Livio,2,"1998, 2002",Italy,ITA,1
P-08350,Angelo,Di Livio,2,"1998, 2002",Italy,ITA,1
P-05597,Laurent,Di Lorto,1,1938,France,FRA,1
P-03153,Ángel,Di María,4,"2010, 2014, 2018, 2022",Argentina,ARG,1
P-03153,Ángel,Di María,4,"2010, 2014, 2018, 2022",Argentina,ARG,1
P-03153,Ángel,Di María,4,"2010, 2014, 2018, 2022",Argentina,ARG,1
P-03153,Ángel,Di María,4,"2010, 2014, 2018, 2022",Argentina,ARG,1
P-00863,Roberto,Di Matteo,1,1998,Italy,ITA,1
P-03489,Antonio,Di Natale,1,2010,Italy,ITA,1
P-04218,Alfredo,Di Stéfano,1,1962,Spain,ESP,1
P-08785,Boulaye,Dia,1,2022,Senegal,SEN,1
P-01428,Abou,Diaby,1,2010,France,FRA,1
P-00562,Raoul,Diagne,1,1938,France,FRA,1
P-07894,Abdou,Diallo,1,2022,Senegal,SEN,1
P-00947,Abdoulaye,Diallo,1,2018,Senegal,SEN,1
P-05849,Omar,Diallo,1,2002,Senegal,SEN,1
P-07428,not applicable,Diamantino,1,1986,Portugal,PRT,1
P-06342,Salif,Diao,1,2002,Senegal,SEN,1
P-07604,Alou,Diarra,2,"2006, 2010",France,FRA,1
P-07604,Alou,Diarra,2,"2006, 2010",France,FRA,1
P-03181,Rúben,Dias,2,"2018, 2022",Portugal,PRT,1
P-03181,Rúben,Dias,2,"2018, 2022",Portugal,PRT,1
P-00765,Krépin,Diatta,1,2022,Senegal,SEN,1
P-03553,Lamine,Diatta,1,2002,Senegal,SEN,1
P-08477,Eusebio,Díaz,1,1930,Paraguay,PRY,1
P-08281,Farid,Díaz,1,2018,Colombia,COL,1
P-04723,Guillermo,Díaz,1,1950,Chile,CHL,1
P-02039,Hernán,Díaz,1,1994,Argentina,ARG,1
P-05919,Isidoro,Díaz,3,"1962, 1966, 1970",Mexico,MEX,1
P-05919,Isidoro,Díaz,3,"1962, 1966, 1970",Mexico,MEX,1
P-05919,Isidoro,Díaz,3,"1962, 1966, 1970",Mexico,MEX,1
P-06255,Ismael,Díaz,1,2018,Panama,PAN,1
P-04484,Júnior,Díaz,1,2014,Costa Rica,CRI,1
P-01478,Marcelo,Díaz,1,2014,Chile,CHL,1
P-01651,Miguel Ángel,Díaz,1,1982,El Salvador,SLV,1
P-03729,Nelson,Díaz,1,1966,Uruguay,URY,1
P-03643,Ramón,Díaz,1,1982,Argentina,ARG,1
P-00241,Rubén Toribio,Díaz,2,"1978, 1982",Peru,PER,1
P-00241,Rubén Toribio,Díaz,2,"1978, 1982",Peru,PER,1
P-06991,Walter,Dick,1,1934,United States,USA,1
P-04120,Jimmy,Dickinson,2,"1950, 1954",England,ENG,1
P-04120,Jimmy,Dickinson,2,"1950, 1954",England,ENG,1
P-02926,not applicable,Dida,1,1958,Brazil,BRA,1
P-00050,not applicable,Dida,3,"1998, 2002, 2006",Brazil,BRA,1
P-00050,not applicable,Dida,3,"1998, 2002, 2006",Brazil,BRA,1
P-00050,not applicable,Dida,3,"1998, 2002, 2006",Brazil,BRA,1
P-02749,Jan,Diddens,1,1930,Belgium,BEL,1
P-07677,not applicable,Didi,3,"1954, 1958, 1962",Brazil,BRA,1
P-07677,not applicable,Didi,3,"1954, 1958, 1962",Brazil,BRA,1
P-07677,not applicable,Didi,3,"1954, 1958, 1962",Brazil,BRA,1
P-07399,Joey,Didulica,1,2006,Croatia,HRV,1
P-03095,Serey,Dié,1,2014,Ivory Coast,CIV,1
P-01110,Famara,Diédhiou,1,2022,Senegal,SEN,1
P-00647,Franz,Dienert,1,1934,Germany,DEU,1
P-03861,Bamba,Dieng,1,2022,Senegal,SEN,1
P-09348,Seny,Dieng,1,2022,Senegal,SEN,1
P-05617,Robert,Dienst,2,"1954, 1958",Austria,AUT,1
P-05617,Robert,Dienst,2,"1954, 1958",Austria,AUT,1
P-00470,Eric,Dier,2,"2018, 2022",England,ENG,1
P-00470,Eric,Dier,2,"2018, 2022",England,ENG,1
P-05128,Peter,Dietrich,1,1970,West Germany,DEU,1
P-01865,Bernard,Dietz,1,1978,West Germany,DEU,1
P-05351,Todor,Diev,1,1962,Bulgaria,BGR,1
P-05809,Lucas,Digne,1,2014,France,FRA,1
P-02934,Johann,Dihanich,1,1982,Austria,AUT,1
P-05484,Kagisho,Dikgacoi,1,2010,South Africa,ZAF,1
P-07310,Vasilis,Dimitriadis,1,1994,Greece,GRC,1
P-05201,Georgi,Dimitrov,1,1986,Bulgaria,BGR,1
P-06627,Ivan,Dimitrov,2,"1962, 1970",Bulgaria,BGR,1
P-06627,Ivan,Dimitrov,2,"1962, 1970",Bulgaria,BGR,1
P-01644,Panteley,Dimitrov,1,1962,Bulgaria,BGR,1
P-01282,Dimitar,Dimov,1,1962,Bulgaria,BGR,1
P-05785,Roberto,Dinamite,2,"1978, 1982",Brazil,BRA,1
P-05785,Roberto,Dinamite,2,"1978, 1982",Brazil,BRA,1
P-09393,Mehmet,Dinçer,1,1954,Turkey,TUR,1
P-04189,Aruna,Dindane,2,"2006, 2010",Ivory Coast,CIV,1
P-04189,Aruna,Dindane,2,"2006, 2010",Ivory Coast,CIV,1
P-04720,Sirous,Dinmohammadi,1,1998,Iran,IRN,1
P-08464,Cornel,Dinu,1,1970,Romania,ROU,1
P-06828,Víctor,Diogo,1,1986,Uruguay,URY,1
P-03663,Ismaël,Diomandé,1,2014,Ivory Coast,CIV,1
P-01700,Bernard,Diomède,1,1998,France,FRA,1
P-03102,Papa Bouba,Diop,1,2002,Senegal,SEN,1
P-07214,Nicholas,DiOrio,1,1950,United States,USA,1
P-00461,El Hadji,Diouf,1,2002,Senegal,SEN,1
P-06639,Mame Biram,Diouf,1,2018,Senegal,SEN,1
P-06511,Nabil,Dirar,1,2018,Morocco,MAR,1
P-01410,not applicable,Dirceu,3,"1974, 1978, 1982",Brazil,BRA,1
P-01410,not applicable,Dirceu,3,"1974, 1978, 1982",Brazil,BRA,1
P-01410,not applicable,Dirceu,3,"1974, 1978, 1982",Brazil,BRA,1
P-09270,Henri,Dirickx,1,1954,Belgium,BEL,1
P-06834,Basri,Dirimlili,1,1954,Turkey,TUR,1
P-09389,Axel,Disasi,1,2022,France,FRA,1
P-00334,Mix,Diskerud,1,2014,United States,USA,1
